0.00180531 0.341871 0.825483 0.894696 0.147501 0.0490768 0.833414 0.190576 0.0069383 0.611971 0.390336 0.383673 0.386294 0.43814 0.820145 0.183287 0.496437 0.610693 0.921064 0.317852 0.133264 0.772198 0.332778 0.000228855 
0.00196783 0.0733286 0.43431 0.441379 0.254093 0.544304 0.122157 0.0909469 0.545178 0.812682 0.75387 0.293231 0.33606 0.160691 0.728724 0.668148 0.571812 0.443782 0.641939 0.0638747 0.542054 0.299686 0.816801 0.971422 
0.00202796 0.0839555 0.0404303 0.512239 0.204279 0.310439 0.540847 0.00928333 0.0249323 0.0368645 0.582216 0.3 0.0916015 0.5468 0.0599288 0.222543 0.287478 0.634897 0.716422 0.910272 0.947027 0.681053 0.463921 0.114291 
0.00245898 0.328074 0.943287 0.820884 0.600987 0.796456 0.0395487 0.69423 0.922324 0.507293 0.0654702 0.356932 0.963253 0.395023 0.143721 0.525787 0.905229 0.189397 0.188372 0.970274 0.389443 0.368955 0.0335724 0.250826 
0.0024928 0.896464 0.875151 0.657409 0.0668184 0.0170733 0.950456 0.309483 0.472387 0.408766 0.137038 0.19531 0.577275 0.253284 0.943248 0.177032 0.38177 0.413415 0.269146 0.53191 0.806943 0.28785 0.901808 0.679513 
0.00257329 0.249315 0.234134 0.0821926 0.411322 0.0961979 0.797486 0.347752 0.669615 0.226887 0.281644 0.597421 0.852517 0.261082 0.00913003 0.448343 0.29779 0.953648 0.962218 0.994468 0.0224358 0.0784232 0.0593208 0.00404441 
0.00263532 0.291842 0.988279 0.000346251 0.819446 0.421592 0.693819 0.0199442 0.201955 0.263219 0.918234 0.758657 0.749192 0.661942 0.256257 0.912362 0.0714434 0.749653 0.414508 0.643058 0.876369 0.132623 0.992016 0.815709 
0.00276126 0.408452 0.856931 0.437313 0.913024 0.189881 0.329925 0.0482209 0.449173 0.258992 0.87317 0.361506 0.829352 0.915937 0.145261 0.397713 0.36993 0.415979 0.358176 0.872142 0.0921369 0.544471 0.924983 0.192863 
0.00279417 0.961675 0.868561 0.910723 0.514899 0.907592 0.897929 0.491007 0.359415 0.684031 0.509905 0.972857 0.814444 0.363357 0.944038 0.44031 0.287496 0.952491 0.519865 0.374247 0.96938 0.375548 0.827702 0.184817 
0.00318332 0.501992 0.972743 0.899559 0.881194 0.234251 0.053882 0.594752 0.989413 0.0665714 0.865106 0.838468 0.130005 0.9909 0.0616469 0.0990989 0.555962 0.0563287 0.717024 0.0150229 0.489903 0.802225 0.987649 0.41879 
0.00348085 0.502619 0.516326 0.897754 0.548386 0.729526 0.15015 0.564103 0.884797 0.787895 0.152196 0.956872 0.143272 0.974937 0.77338 0.196964 0.375693 0.270687 0.44231 0.91141 0.0701967 0.79566 0.665121 0.688837 
0.0035156 0.0866069 0.603002 0.655685 0.10393 0.755248 0.446715 0.939276 0.412241 0.527106 0.0667052 0.11489 0.954123 0.947134 0.475123 0.397248 0.544719 0.0954284 0.865569 0.620438 0.704276 0.764103 0.271372 0.947973 
0.00366774 0.643693 0.549909 0.31579 0.485583 0.196426 0.324786 0.685598 0.844589 0.00389555 0.472517 0.598162 0.30712 0.761773 0.11708 0.756881 0.899787 0.72024 0.0708553 0.865762 0.868014 0.704079 0.459363 0.519564 
0.00378864 0.675708 0.626609 0.414829 0.0298854 0.283646 0.231047 0.208618 0.243082 0.484818 0.331941 0.927055 0.0157144 0.111341 0.316141 0.375419 0.668884 0.932873 0.804829 0.755077 0.586036 0.51003 0.0660825 0.648185 
0.00380881 0.0146604 0.396676 0.925728 0.708449 0.899931 0.134448 0.663902 0.195105 0.132858 0.946571 0.0185291 0.419372 0.389516 0.599675 0.745371 0.454557 0.741548 0.205575 0.103496 0.456501 0.410097 0.505482 0.637611 
0.00389584 0.477385 0.414666 0.29363 0.042155 0.498301 0.949495 0.161538 0.974094 0.59322 0.244744 0.406306 0.781063 0.319809 0.0234167 0.564576 0.831591 0.547984 0.973484 0.338375 0.0701664 0.286266 0.265104 0.605231 
0.00394234 0.258864 0.725888 0.996262 0.175128 0.372491 0.462168 0.660557 0.973802 0.697935 0.199789 0.855747 0.544646 0.871549 0.117797 0.815759 0.455296 0.156283 0.652773 0.157934 0.401267 0.0957871 0.893979 0.100973 
0.0039628 0.602731 0.101685 0.0273033 0.885974 0.566602 0.871938 0.659859 0.252868 0.944119 0.801558 0.786526 0.141786 0.995961 0.112617 0.759618 0.89269 0.446771 0.887981 0.291381 0.248657 0.177047 0.626642 0.967731 
0.00397895 0.87422 0.0160183 0.220325 0.000400387 0.7293 0.347152 0.590551 0.391031 0.0571407 0.363425 0.090092 0.176317 0.352852 0.384559 0.290276 0.662697 0.947756 0.930362 0.596891 0.939034 0.348015 0.0852608 0.978495 
0.0040195 0.555693 0.537383 0.79815 0.501987 0.903731 0.999343 0.953463 0.857388 0.112382 0.812647 0.149987 0.837498 0.829399 0.716511 0.408686 0.777331 0.609225 0.242228 0.131264 0.160024 0.521755 0.132417 0.530695 
0.0040694 0.394484 0.0998274 0.798556 0.329876 0.2324 0.950137 0.960206 0.183418 0.704678 0.523769 0.985142 0.287174 0.540369 0.982457 0.159421 0.395552 0.0444633 0.295335 0.703634 0.97683 0.581067 0.997864 0.102393 
0.00423192 0.125817 0.604049 0.255554 0.0980665 0.203352 0.735533 0.107863 0.859822 0.0366474 0.932216 0.758668 0.926279 0.967474 0.337882 0.788897 0.995724 0.139162 0.89304 0.315007 0.316144 0.428779 0.493524 0.64996 
0.00427097 0.782238 0.0729542 0.140743 0.460581 0.989855 0.499368 0.880959 0.28022 0.664094 0.429478 0.228413 0.935653 0.523949 0.00450863 0.776613 0.54004 0.451453 0.563012 0.535882 0.575131 0.229915 0.181227 0.887927 
0.00474789 0.797716 0.208672 0.154338 0.955642 0.482025 0.396516 0.236235 0.405242 0.908985 0.309863 0.866601 0.965519 0.485719 0.480943 0.205145 0.879147 0.818097 0.760496 0.659006 0.921635 0.917974 0.382637 0.973405 
0.00480185 0.204635 0.307562 0.199074 0.33293 0.549496 0.387027 0.266362 0.248633 0.776493 0.0226446 0.0873407 0.434715 0.250027 0.697111 0.839414 0.0375503 0.608724 0.326314 0.864616 0.600119 0.192694 0.604545 0.586779 
0.00492733 0.813654 0.0845599 0.198878 0.53588 0.533565 0.632722 0.161361 0.997076 0.854753 0.825471 0.693174 0.180994 0.967636 0.0511672 0.96698 0.0268495 0.260148 0.302742 0.180519 0.978916 0.643147 0.367981 0.656589 
0.00504701 0.825094 0.348415 0.811524 0.288985 0.975718 0.895282 0.00408522 0.660229 0.465424 0.377271 0.795106 0.343947 0.709309 0.36015 0.0348792 0.214138 0.0210506 0.798184 0.070088 0.968696 0.87847 0.449239 0.365617 
0.00527261 0.616766 0.986788 0.944389 0.352999 0.850296 0.928119 0.897481 0.965069 0.912345 0.783339 0.580596 0.0713878 0.814402 0.648825 0.807056 0.185604 0.447752 0.36925 0.984072 0.294876 0.97846 0.972287 0.235688 
0.00538432 0.494234 0.586786 0.105131 0.933146 0.382879 0.0473273 0.430465 0.821998 0.327141 0.262146 0.893965 0.864883 0.0912806 0.15242 0.718687 0.964983 0.473498 0.0871402 0.564531 0.0792342 0.688872 0.878256 0.842543 
0.00540158 0.784271 0.245676 0.082766 0.0483848 0.20393 0.455813 0.856897 0.869541 0.372645 0.046177 0.0974544 0.916216 0.836042 0.360264 0.95342 0.124448 0.598523 0.374223 0.565133 0.185714 0.3016 0.988203 0.727951 
0.00551698 0.723857 0.861099 0.48295 0.934629 0.310076 0.454084 0.783 0.875728 0.363014 0.182499 0.266812 0.317456 0.484873 0.262699 0.190048 0.134262 0.536931 0.192617 0.315612 0.496912 0.598192 0.809189 0.0424201 
0.00582943 0.97521 0.349262 0.0532467 0.917447 0.53657 0.126844 0.873677 0.881182 0.0239954 0.291204 0.257771 0.353619 0.274738 0.526565 0.984853 0.429386 0.692958 0.536997 0.315787 0.435127 0.172305 0.937274 0.768197 
0.00589181 0.0236536 0.545975 0.209024 0.0650701 0.633995 0.556322 0.111598 0.635248 0.608411 0.555622 0.346578 0.92907 0.8854 0.910208 0.865869 0.656386 0.877897 0.809117 0.826609 0.821791 0.845902 0.0701402 0.846204 
0.00601215 0.0461909 0.330414 0.270017 0.184063 0.540091 0.303008 0.663588 0.928569 0.461385 0.501949 0.254455 0.624438 0.935934 0.242443 0.742367 0.958549 0.328626 0.220587 0.399571 0.593864 0.0763369 0.995105 0.724111 
0.00621654 0.481443 0.606377 0.380905 0.862418 0.66191 0.715541 0.0981172 0.0553383 0.0706883 0.0588429 0.971834 0.610879 0.0481991 0.0826333 0.818222 0.85351 0.941227 0.208555 0.181404 0.857705 0.447564 0.202059 0.00889046 
0.00627426 0.451568 0.504444 0.194223 0.298171 0.35759 0.0204415 0.560565 0.410182 0.93597 0.851452 0.355351 0.386695 0.188642 0.503166 0.708655 0.370675 0.93428 0.444925 0.851809 0.354099 0.339014 0.800393 0.197632 
0.00633916 0.542298 0.399827 0.885556 0.532457 0.9964 0.486403 0.980548 0.0703135 0.758866 0.261588 0.505883 0.368805 0.505068 0.679922 0.442885 0.567819 0.339341 0.310344 0.957392 0.889373 0.68933 0.566223 0.516441 
0.00635461 0.801906 0.639797 0.0696981 0.415983 0.418432 0.581573 0.497512 0.691837 0.699944 0.959639 0.653295 0.929283 0.456564 0.4714 0.818781 0.252932 0.0355606 0.666879 0.237943 0.113234 0.116589 0.503865 0.460661 
0.00638985 0.394222 0.682679 0.791692 0.975267 0.308494 0.850713 0.928157 0.531339 0.210531 0.38739 0.857524 0.399154 0.575888 0.957869 0.902244 0.0229644 0.963246 0.281008 0.901224 0.867453 0.290107 0.836282 0.390946 
0.0063965 0.505904 0.726916 0.27964 0.912649 0.896971 0.398302 0.25483 0.930848 0.770242 0.455015 0.432169 0.470783 0.451378 0.301886 0.799777 0.844723 0.264957 0.134125 0.24256 0.706183 0.814963 0.0828873 0.0876393 
0.00661992 0.261043 0.346894 0.246861 0.997847 0.814085 0.329657 0.543958 0.29519 0.261541 0.714644 0.0299615 0.5626 0.610234 0.20795 0.0130407 0.175687 0.766334 0.770058 0.372286 0.0127977 0.0904237 0.750914 0.614742 
0.0068491 0.112783 0.537791 0.650574 0.201623 0.67721 0.874249 0.504783 0.886732 0.308377 0.888689 0.193896 0.810696 0.374358 0.837574 0.103266 0.596136 0.264558 0.424704 0.00138949 0.35315 0.395267 0.25453 0.880547 
0.00690984 0.133733 0.642254 0.364855 0.111332 0.163331 0.100106 0.474968 0.789048 0.524518 0.576964 0.0399046 0.676433 0.803759 0.769392 0.173558 0.986357 0.701711 0.653095 0.57303 0.923034 0.440635 0.754857 0.883608 
0.00693431 0.544969 0.295332 0.646509 0.882514 0.417821 0.310551 0.434327 0.735596 0.154163 0.0151816 0.156566 0.409703 0.87787 0.36094 0.315171 0.0830158 0.246097 0.15429 0.148399 0.148405 0.241163 0.227028 0.661307 
0.00717695 0.622977 0.375222 0.355692 0.120254 0.114547 0.184179 0.502052 0.984967 0.339388 0.0955405 0.749063 0.504533 0.681115 0.504851 0.0347275 0.665755 0.344164 0.371197 0.707382 0.964686 0.483014 0.0165307 0.830834 
0.00739958 0.364741 0.19712 0.993418 0.372377 0.532452 0.914285 0.39193 0.169508 0.913129 0.965011 0.941805 0.913769 0.720196 0.327178 0.882057 0.739088 0.851244 0.85093 0.579761 0.0379172 0.274944 0.989992 0.796854 
0.00740335 0.428142 0.784742 0.152133 0.897095 0.479842 0.702654 0.500366 0.652579 0.893313 0.912161 0.692135 0.705799 0.370464 0.395845 0.974763 0.840354 0.832404 0.213936 0.629947 0.526883 0.328823 0.535735 0.0966374 
0.0074909 0.899633 0.125055 0.797996 0.918949 0.777518 0.75199 0.687973 0.76005 0.165649 0.0663772 0.602238 0.813826 0.981944 0.540351 0.670999 0.481604 0.32615 0.603813 0.290355 0.0038549 0.789283 0.480795 0.718097 
0.0076966 0.356704 0.128371 0.536521 0.313872 0.254395 0.622734 0.282892 0.56165 0.653332 0.547065 0.523409 0.933113 0.825595 0.767585 0.797893 0.180705 0.103234 0.0543247 0.0350225 0.623854 0.111407 0.410071 0.0697568 
0.00774061 0.0963979 0.159342 0.0623379 0.713791 0.684305 0.112311 0.610704 0.102635 0.994537 0.176739 0.455259 0.532686 0.853352 0.281467 0.617406 0.735077 0.444971 0.632998 0.798422 0.0842484 0.96331 0.359435 0.0192031 
0.00778784 0.890164 0.984891 0.0653256 0.927471 0.00305771 0.390907 0.96977 0.91995 0.594609 0.599631 0.00296186 0.779974 0.0206851 0.654061 0.803355 0.988086 0.757803 0.39844 0.580553 0.357662 0.225812 0.221468 0.208275 
0.00779338 0.983392 0.863023 0.835924 0.367842 0.32639 0.632734 0.365238 0.556457 0.373396 0.661408 0.279709 0.0677979 0.479888 0.477042 0.638352 0.776789 0.489266 0.0992341 0.827785 0.582395 0.31874 0.0580174 0.0980447 
0.00793721 0.40066 0.887345 0.606947 0.964888 0.880871 0.804942 0.659491 0.0706384 0.219895 0.778634 0.498367 0.0473076 0.0986189 0.488243 0.905875 0.0379027 0.0303312 0.776424 0.352508 0.60956 0.871783 0.0515025 0.601911 
0.00795079 0.628908 0.0553984 0.0805639 0.0373359 0.504583 0.530652 0.668679 0.481241 0.220275 0.162251 0.952955 0.306383 0.371973 0.749275 0.0609992 0.214341 0.430968 0.286326 0.286547 0.996575 0.432742 0.0908857 0.516723 
0.00826569 0.921388 0.774639 0.356829 0.226597 0.422909 0.833937 0.978814 0.920782 0.583869 0.0821234 0.24733 0.875581 0.884732 0.689582 0.796697 0.0839815 0.477009 0.0846752 0.135967 0.190748 0.895651 0.209574 0.314759 
0.00848263 0.567483 0.678615 0.475096 0.939507 0.294104 0.00694921 0.795303 0.663024 0.438345 0.265634 0.510676 0.939085 0.203421 0.902429 0.129 0.102151 0.854017 0.46178 0.135431 0.184467 0.33903 0.0733998 0.630296 
0.00871211 0.424427 0.342141 0.356348 0.145621 0.447442 0.1594 0.0407985 0.699602 0.217291 0.0104542 0.703493 0.599069 0.5595 0.522507 0.771213 0.773229 0.666582 0.235719 0.735942 0.974908 0.272046 0.280869 0.565569 
0.00873001 0.72521 0.602414 0.780091 0.987491 0.75791 0.198849 0.0594888 0.828401 0.93676 0.127831 0.455335 0.809081 0.219682 0.197859 0.408771 0.21106 0.27971 0.0924119 0.166232 0.85578 0.0930166 0.32975 0.115907 
0.00888934 0.403104 0.966619 0.963949 0.0925801 0.994165 0.930921 0.986507 0.216519 0.0328704 0.453185 0.676675 0.873197 0.815404 0.494913 0.00220255 0.0183118 0.766414 0.1269 0.815541 0.796296 0.346495 0.54133 0.130957 
0.00889938 0.571817 0.526718 0.54788 0.213474 0.857502 0.0341005 0.127298 0.50322 0.625491 0.627943 0.830959 0.931929 0.93537 0.7659 0.474669 0.76538 0.733687 0.0767006 0.106724 0.71441 0.0916464 0.30069 0.700447 
0.00900446 0.337986 0.52783 0.245334 0.330095 0.907201 0.33472 0.638795 0.225011 0.7661 0.839077 0.361284 0.105197 0.054062 0.61951 0.108388 0.678309 0.344042 0.318685 0.133214 0.935309 0.734016 0.611916 0.470464 
0.00960834 0.487323 0.441486 0.0500258 0.783625 0.386652 0.45402 0.708682 0.815088 0.176042 0.73754 0.8409 0.00890804 0.71745 0.18188 0.851715 0.775129 0.590256 0.42664 0.533517 0.817872 0.973011 0.39335 0.0376172 
0.00962409 0.752136 0.154085 0.711708 0.669489 0.0988967 0.157048 0.510316 0.881647 0.84923 0.00636742 0.0171941 0.981273 0.260901 0.963811 0.779598 0.710871 0.600815 0.902468 0.785476 0.491821 0.0284426 0.0348457 0.651305 
0.00963539 0.942059 0.18159 0.986061 0.73224 0.761447 0.639623 0.142018 0.891732 0.33511 0.198873 0.462109 0.658374 0.296955 0.925218 0.133096 0.945462 0.382919 0.714353 0.133073 0.552398 0.160585 0.948257 0.347497 
0.00967832 0.663454 0.677212 0.906635 0.80815 0.581555 0.202623 0.479517 0.247009 0.481318 0.516557 0.766101 0.86247 0.527733 0.609506 0.959306 0.0607829 0.577396 0.294667 0.470681 0.735642 0.93028 0.223018 0.269552 
0.00971626 0.3011 0.586963 0.0946551 0.868999 0.259456 0.68337 0.392579 0.0709512 0.476687 0.68556 0.214363 0.791968 0.598342 0.337639 0.69256 0.854335 0.802314 0.496691 0.877411 0.640101 0.182563 0.342985 0.552553 
0.00987679 0.999147 0.660972 0.962218 0.998178 0.371347 0.235346 0.459483 0.535715 0.761043 0.845121 0.953552 0.353241 0.92983 0.657878 0.949702 0.639585 0.498682 0.354009 0.822021 0.699379 0.462426 0.994299 0.182458 
0.0103159 0.379413 0.795191 0.781048 0.0725814 0.876227 0.748053 0.532574 0.963722 0.271747 0.245993 0.412625 0.992102 0.251214 0.158105 0.271549 0.9219 0.367867 0.743606 0.780682 0.929359 0.73634 0.662055 0.156672 
0.0105238 0.873026 0.948441 0.440823 0.904971 0.843335 0.939238 0.778806 0.384685 0.394348 0.807813 0.904996 0.266429 0.872065 0.802523 0.0108164 0.791203 0.741425 0.136948 0.693023 0.635765 0.300478 0.133125 0.440277 
0.0106004 0.161168 0.752991 0.520803 0.130184 0.00294114 0.431716 0.852188 0.728434 0.789785 0.911555 0.51193 0.00710766 0.458382 0.0261951 0.261328 0.146024 0.218551 0.181417 0.0749806 0.199638 0.317014 0.0538529 0.105924 
0.0106106 0.331955 0.170604 0.340144 0.793363 0.0495959 0.55908 0.459803 0.914285 0.395953 0.779931 0.294265 0.711179 0.784165 0.458791 0.901128 0.263643 0.04041 0.171236 0.971311 0.830945 0.695949 0.807982 0.754225 
0.0108429 0.236554 0.767722 0.102203 0.72013 0.222643 0.954017 0.159967 0.558125 0.410714 0.869794 0.631231 0.0974527 0.888236 0.58845 0.0712369 0.279198 0.481574 0.819432 0.18972 0.62377 0.701064 0.774497 0.968276 
0.0109493 0.0254901 0.41226 0.855539 0.0499847 0.0922358 0.206909 0.524252 0.0973776 0.624567 0.102563 0.769099 0.252947 0.28512 0.0123297 0.224852 0.0899902 0.465488 0.45544 0.572338 0.288737 0.810133 0.907543 0.0713469 
0.0110116 0.0711948 0.570747 0.549454 0.670061 0.721128 0.000672134 0.296558 0.248792 0.45524 0.224468 0.632179 0.0326684 0.0579101 0.295734 0.394295 0.921922 0.748143 0.0331938 0.887683 0.280619 0.363638 0.669959 0.00752894 
0.0111486 0.374472 0.747184 0.92896 0.027936 0.520797 0.0323309 0.385976 0.0983727 0.349589 0.539665 0.143078 0.712719 0.666375 0.764145 0.993104 0.0997203 0.998428 0.586301 0.963453 0.750594 0.233463 0.818889 0.0665918 
0.0114072 0.720979 0.493972 0.189931 0.175752 0.863137 0.738764 0.413349 0.159586 0.156609 0.129205 0.541347 0.425025 0.397749 0.973453 0.820974 0.106992 0.218415 0.904883 0.363166 0.723518 0.16664 0.719834 0.257805 
0.0114326 0.148463 0.219498 0.108235 0.104608 0.142411 0.508481 0.0373314 0.429286 0.00559231 0.989874 0.808322 0.466684 0.555919 0.336702 0.948942 0.861252 0.0689229 0.387512 0.909425 0.713373 0.668051 0.932156 0.751015 
0.0114585 0.583069 0.644412 0.627382 0.405084 0.239872 0.531057 0.471914 0.465878 0.0143048 0.421078 0.062187 0.177241 0.892554 0.160572 0.726997 0.642688 0.66537 0.87549 0.363928 0.529665 0.0816986 0.107646 0.212969 
0.0115471 0.0719108 0.604001 0.450244 0.25428 0.682514 0.0129088 0.957435 0.616427 0.286773 0.789445 0.196396 0.831365 0.754207 0.951446 0.947678 0.629267 0.0973007 0.332246 0.0568332 0.195877 0.108564 0.62781 0.595646 
0.0116721 0.173197 0.921664 0.41199 0.3109 0.292552 0.926928 0.872354 0.646529 0.220183 0.61569 0.902177 0.894269 0.978054 0.148257 0.755148 0.774776 0.653133 0.202865 0.558073 0.534544 0.0828738 0.859806 0.756534 
0.0117044 0.715298 0.0180978 0.170237 0.170938 0.948019 0.353928 0.46474 0.890008 0.36503 0.0538203 0.557077 0.788697 0.623718 0.820065 0.828761 0.988367 0.48637 0.425431 0.226538 0.428968 0.666381 0.8585 0.812678 
0.0117234 0.0358898 0.200514 0.0310499 0.856292 0.692365 0.579077 0.553354 0.225405 0.383702 0.878917 0.952677 0.641546 0.45719 0.997428 0.777717 0.0973867 0.77859 0.766233 0.0818402 0.487544 0.144352 0.129117 0.0628992 
0.0117514 0.505535 0.520104 0.395224 0.533408 0.988748 0.881931 0.606684 0.539335 0.602423 0.930216 0.145343 0.779201 0.0256798 0.600637 0.903513 0.346588 0.11083 0.718991 0.0882107 0.556533 0.642708 0.98604 0.373284 
0.0119118 0.201797 0.603498 0.984774 0.090357 0.629709 0.511212 0.947416 0.222943 0.00719818 0.979797 0.446059 0.913542 0.897069 0.0384347 0.971402 0.360194 0.785138 0.821123 0.614052 0.37578 0.735768 0.0531753 0.716514 
0.0120175 0.977851 0.736837 0.01175 0.482095 0.564429 0.357284 0.876263 0.350872 0.0991675 0.708059 0.339508 0.109688 0.524993 0.556621 0.127166 0.284468 0.0571658 0.785916 0.894509 0.0184246 0.662924 0.758337 0.364031 
0.0121771 0.66091 0.915981 0.895121 0.296271 0.42706 0.602419 0.852727 0.789703 0.530906 0.930724 0.672219 0.988609 0.557843 0.671268 0.0052772 0.693848 0.502463 0.901208 0.598148 0.0748175 0.457145 0.239906 0.103665 
0.0122676 0.182067 0.995098 0.612359 0.911862 0.665625 0.166751 0.585469 0.972667 0.618233 0.646057 0.286506 0.312934 0.47541 0.210387 0.969049 0.812525 0.110201 0.143774 0.414276 0.732628 0.283599 0.444599 0.370901 
0.0122924 0.599048 0.196912 0.50832 0.332241 0.971268 0.0932395 0.075576 0.205917 0.85144 0.14886 0.893693 0.297821 0.478085 0.177863 0.351503 0.709126 0.278235 0.295437 0.416732 0.020201 0.518832 0.00794059 0.457456 
0.0122964 0.665431 0.900432 0.552663 0.60266 0.902975 0.305058 0.108011 0.336446 0.643554 0.214004 0.758314 0.987489 0.726151 0.418505 0.813091 0.626166 0.967311 0.591453 0.548282 0.97606 0.634867 0.214087 0.15734 
0.0123241 0.131554 0.0280178 0.894442 0.887217 0.454101 0.0762772 0.991263 0.161253 0.178893 0.6535 0.375045 0.387777 0.360235 0.464264 0.881151 0.51028 0.282328 0.0800272 0.0176097 0.966042 0.264534 0.0232896 0.428236 
0.0123601 0.737041 0.448997 0.300194 0.354673 0.991423 0.853727 0.597997 0.530074 0.94533 0.169394 0.0132704 0.0354016 0.994237 0.135595 0.940547 0.765738 0.754427 0.650203 0.96943 0.215747 0.0669479 0.194181 0.60621 
0.0124605 0.423569 0.921578 0.957889 0.247552 0.601715 0.0256669 0.383479 0.124506 0.565713 0.945619 0.0264549 0.627668 0.209566 0.183409 0.548667 0.4495 0.74865 0.555445 0.358258 0.250037 0.372042 0.906286 0.949909 
0.0124722 0.619494 0.838566 0.781525 0.0949543 0.896736 0.449937 0.0984009 0.823828 0.0719371 0.0475765 0.617463 0.697126 0.596041 0.661624 0.907239 0.96414 0.302331 0.271838 0.785659 0.578611 0.715926 0.574367 0.391187 
0.0125845 0.507434 0.436124 0.942188 0.348978 0.271883 0.536537 0.577081 0.0017484 0.385324 0.145478 0.0566115 0.469727 0.704553 0.422702 0.350537 0.482378 0.325953 0.289902 0.37626 0.797883 0.0225729 0.382225 0.0487897 
0.0126604 0.783656 0.908624 0.235262 0.0500403 0.026986 0.554174 0.00151333 0.434534 0.212335 0.711941 0.589882 0.139271 0.730648 0.993049 0.178979 0.103805 0.642566 0.610032 0.816181 0.561029 0.20797 0.348111 0.70301 
0.012743 0.170778 0.271581 0.455752 0.823472 0.0938432 0.223481 0.0481573 0.380358 0.669416 0.876739 0.34759 0.938807 0.535696 0.450203 0.55879 0.576971 0.145952 0.013462 0.255874 0.47868 0.169625 0.883332 0.15626 
0.0128627 0.183415 0.660717 0.676013 0.750048 0.0493834 0.986796 0.0887077 0.909812 0.212437 0.436552 0.125339 0.572465 0.415068 0.0487182 0.806319 0.808389 0.592711 0.686726 0.808038 0.695322 0.280302 0.0408151 0.978714 
0.0131089 0.32135 0.925451 0.055148 0.871848 0.144846 0.430914 0.377059 0.226321 0.770242 0.460415 0.193243 0.838455 0.919969 0.91128 0.881615 0.305509 0.681612 0.848645 0.180658 0.322616 0.21226 0.448976 0.942396 
0.0131504 0.0179749 0.103974 0.484877 0.32009 0.756648 0.988089 0.818348 0.974769 0.943326 0.475083 0.713161 0.0897332 0.145426 0.174838 0.50175 0.919717 0.688288 0.0641999 0.00773191 0.950178 0.638846 0.0881034 0.753376 
0.0131905 0.692655 0.450538 0.197282 0.713363 0.489117 0.583706 0.346533 0.186551 0.369287 0.61087 0.893253 0.897504 0.344053 0.498198 0.215461 0.254584 0.792092 0.69404 0.737321 0.152105 0.43476 0.0165451 0.0738503 
0.0132041 0.922124 0.138487 0.545328 0.335231 0.224518 0.467049 0.694681 0.50005 0.339906 0.806579 0.174165 0.185533 0.248001 0.152479 0.710601 0.0642525 0.892033 0.40486 0.484201 0.966509 0.123531 0.192472 0.869019 
0.0132447 0.603222 0.346038 0.854098 0.821612 0.826121 0.609199 0.799451 0.3809 0.788921 0.390541 0.82596 0.914728 0.838212 0.82497 0.262852 0.753278 0.338332 0.347213 0.614624 0.979072 0.257945 0.274537 0.15034 
