0.0130256 0.921752 0.89126 0.399775 0.0101057 0.847013 0.740664 0.341296 0.170138 0.51469 0.395141 0.133224 
0.0132041 0.922124 0.138487 0.545328 0.335231 0.224518 0.467049 0.694681 0.50005 0.339906 0.806579 0.174165 
0.0132726 0.0720133 0.32801 0.857292 0.505864 0.0508744 0.0455004 0.724918 0.698576 0.964334 0.560315 0.2169 
0.0132745 0.104618 0.314435 0.709064 0.242313 0.559185 0.229471 0.712789 0.848986 0.913161 0.49092 0.886555 
0.0133121 0.736378 0.307769 0.681882 0.398262 0.596124 0.0529094 0.248299 0.166661 0.0776326 0.770866 0.941254 
0.0133183 0.841017 0.967997 0.12504 0.550526 0.694088 0.537231 0.234818 0.587926 0.270579 0.614885 0.36403 
0.0135798 0.236439 0.825961 0.919275 0.261667 0.831662 0.738579 0.291043 0.553619 0.680135 0.0350241 0.650283 
0.0137607 0.276529 0.627462 0.761839 0.236211 0.00289658 0.682834 0.395854 0.121969 0.934611 0.0129092 0.964268 
0.0138987 0.595154 0.749502 0.883382 0.00699465 0.559118 0.0934575 0.739765 0.225259 0.929212 0.260875 0.522741 
0.0139293 0.109166 0.756814 0.774128 0.771709 0.112969 0.675938 0.489024 0.0232688 0.0792578 0.0862015 0.788684 
0.0139674 0.750208 0.753965 0.894858 0.886715 0.0118513 0.184972 0.819449 0.474498 0.889267 0.911922 0.676847 
0.0140075 0.424513 0.786716 0.338208 0.264781 0.171492 0.270547 0.0894925 0.100774 0.709001 0.182451 0.44884 
0.0140774 0.598922 0.0841293 0.961646 0.386277 0.157604 0.848129 0.510512 0.182458 0.569068 0.32903 0.00358348 
0.0141653 0.0756328 0.160147 0.596259 0.327769 0.811028 0.943243 0.0768782 0.0926954 0.932107 0.923407 0.709573 
0.0141692 0.140944 0.842989 0.122673 0.76312 0.753624 0.157652 0.664201 0.218758 0.660614 0.935624 0.0344092 
0.0142452 0.418763 0.149197 0.559233 0.028809 0.193243 0.842963 0.685735 0.139946 0.0640911 0.179437 0.802103 
0.0143402 0.0154049 0.910281 0.0898034 0.324922 0.971813 0.268648 0.163799 0.973104 0.965253 0.00775236 0.293928 
0.0143598 0.344762 0.415019 0.228577 0.698424 0.415465 0.728086 0.942383 0.636984 0.7959 0.688892 0.211855 
0.014368 0.483289 0.633869 0.44278 0.805759 0.395568 0.305684 0.63209 0.542473 0.342283 0.75315 0.198626 
0.0144379 0.657479 0.248225 0.909269 0.0850517 0.464197 0.752409 0.735861 0.615945 0.182051 0.728328 0.015312 
0.0145735 0.936979 0.812861 0.759806 0.0638256 0.716998 0.58606 0.903735 0.074515 0.373918 0.446507 0.4469 
0.0146293 0.875478 0.166726 0.172017 0.0943952 0.500272 0.0768881 0.258888 0.137038 0.202424 0.145124 0.0985218 
0.0146898 0.892022 0.215415 0.480501 0.78408 0.0384381 0.0287227 0.742955 0.838518 0.974689 0.601299 0.0328607 
0.0147253 0.487867 0.58184 0.980496 0.194574 0.206524 0.0484554 0.390721 0.846007 0.847955 0.575546 0.196526 
0.0149776 0.72936 0.354586 0.529254 0.17492 0.878072 0.760527 0.173434 0.90045 0.855801 0.455808 0.76392 
0.0150739 0.346523 0.00775016 0.256979 0.0516792 0.572339 0.297198 0.00248211 0.716896 0.87214 0.0488962 0.798192 
0.0150769 0.396987 0.163408 0.400097 0.42773 0.855486 0.146031 0.346167 0.0365904 0.975364 0.948689 0.619587 
0.0152278 0.933365 0.0613273 0.728519 0.221134 0.594553 0.658096 0.612435 0.192898 0.0338643 0.157099 0.356362 
0.015297 0.097365 0.413482 0.396879 0.337954 0.000239184 0.0199598 0.464115 0.384508 0.429712 0.162126 0.853343 
0.015313 0.365442 0.97734 0.14598 0.480923 0.876422 0.0289691 0.883354 0.537655 0.369501 0.197891 0.950003 
0.0154102 0.999462 0.962899 0.447569 0.290067 0.151318 0.203727 0.0465061 0.628702 0.590297 0.119477 0.04775 
0.0157314 0.39792 0.835329 0.375502 0.0607646 0.270806 0.433354 0.387789 0.575374 0.306522 0.715853 0.343757 
0.0160544 0.826195 0.866732 0.159713 0.288465 0.233468 0.897481 0.96906 0.996617 0.142053 0.492163 0.782679 
0.0160795 0.248076 0.411202 0.0646055 0.823826 0.0514008 0.89242 0.909097 0.19918 0.61481 0.112719 0.462166 
0.0161126 0.805266 0.112491 0.629914 0.961319 0.882101 0.472732 0.203504 0.293833 0.443127 0.638752 0.509071 
0.016197 0.223005 0.051275 0.778424 0.974066 0.134391 0.710376 0.288687 0.958428 0.307748 0.322159 0.526906 
0.0163036 0.0151735 0.0209197 0.596759 0.726426 0.0368533 0.393412 0.0823983 0.868809 0.071017 0.583093 0.0511325 
0.0163383 0.598183 0.665372 0.904025 0.950703 0.46667 0.32008 0.576994 0.538163 0.898177 0.660991 0.271391 
0.0164128 0.849909 0.424594 0.152441 0.0768525 0.66032 0.995463 0.751777 0.124384 0.527437 0.638689 0.443158 
0.016419 0.954861 0.346333 0.819812 0.575122 0.0689735 0.238152 0.620081 0.700238 0.89224 0.870423 0.206018 
0.0167307 0.192463 0.722603 0.791558 0.709658 0.223431 0.199622 0.0533671 0.940384 0.0294356 0.723709 0.383826 
0.0169245 0.450173 0.0638422 0.995711 0.909771 0.520469 0.523013 0.280777 0.0210507 0.799772 0.772259 0.356577 
0.0169295 0.533289 0.995152 0.524232 0.774172 0.50853 0.869572 0.894601 0.564344 0.927602 0.210814 0.14864 
0.0169677 0.176899 0.136698 0.483508 0.326421 0.155066 0.197219 0.65566 0.6832 0.546833 0.615804 0.825484 
0.0169816 0.409725 0.254357 0.986238 0.709195 0.447612 0.0140528 0.185948 0.229662 0.93561 0.794766 0.628787 
0.017224 0.48436 0.641461 0.0295275 0.268729 0.521659 0.516272 0.977443 0.888341 0.344084 0.0224866 0.931889 
0.017431 0.963432 0.3975 0.774614 0.929173 0.60724 0.881288 0.814778 0.97866 0.333964 0.924905 0.8774 
0.0175592 0.117194 0.676032 0.0700443 0.234927 0.421605 0.916652 0.163848 0.796689 0.949775 0.867018 0.96461 
0.0177372 0.108941 0.968617 0.538533 0.127607 0.689614 0.350013 0.674065 0.0176825 0.190352 0.246884 0.386262 
0.0177967 0.108329 0.686474 0.560151 0.456203 0.401996 0.343311 0.0363329 0.647703 0.944895 0.856232 0.684047 
0.0178718 0.371169 0.229355 0.768124 0.86554 0.125123 0.94074 0.0144715 0.221823 0.175052 0.0978419 0.428764 
0.0180181 0.329674 0.826282 0.323591 0.0901309 0.330178 0.3089 0.186808 0.174197 0.234314 0.111937 0.819868 
0.0180215 0.886689 0.579069 0.408363 0.356342 0.039503 0.926573 0.906837 0.20366 0.90863 0.349684 0.132503 
0.0180773 0.825031 0.302178 0.708468 0.213909 0.167433 0.0382175 0.321098 0.688889 0.151208 0.354442 0.114084 
0.0180995 0.198842 0.941553 0.685472 0.72016 0.728993 0.185834 0.313102 0.30436 0.38544 0.0912313 0.323811 
0.0181741 0.45247 0.664458 0.545981 0.298291 0.385082 0.0683001 0.919727 0.854708 0.083727 0.199303 0.686583 
0.0182007 0.899442 0.919077 0.921537 0.265976 0.254778 0.0463905 0.684804 0.497553 0.380761 0.445283 0.873731 
0.0183074 0.692807 0.0140029 0.347486 0.191805 0.670627 0.230182 0.676342 0.274236 0.0763797 0.714231 0.0737749 
0.0183497 0.40291 0.700597 0.929579 0.435575 0.707612 0.835076 0.12846 0.0277264 0.997874 0.270065 0.98427 
0.0183522 0.445822 0.922289 0.913561 0.214248 0.870375 0.388295 0.0740907 0.242969 0.580067 0.191214 0.726161 
0.0184158 0.513769 0.91117 0.0378008 0.318 0.623756 0.464065 0.547196 0.727909 0.971126 0.710329 0.502144 
0.0185548 0.850386 0.438585 0.295979 0.525437 0.0118559 0.261858 0.0466794 0.541183 0.668163 0.817263 0.731894 
0.0186557 0.546055 0.547302 0.500691 0.121669 0.894281 0.178127 0.780273 0.0496047 0.706748 0.31479 0.675505 
0.0192011 0.712385 0.0516907 0.765705 0.201329 0.743178 0.585705 0.952274 0.873513 0.129524 0.916138 0.527184 
0.0192025 0.736146 0.400416 0.783463 0.66313 0.22451 0.345795 0.779729 0.906793 0.473412 0.64377 0.839491 
0.0195548 0.658226 0.808561 0.485478 0.420904 0.136017 0.0397835 0.64106 0.297347 0.51567 0.868349 0.341992 
0.0195769 0.0296814 0.855062 0.0252796 0.873465 0.334639 0.280685 0.472635 0.574539 0.281684 0.262576 0.117594 
0.0196911 0.947995 0.950776 0.690197 0.148651 0.379434 0.147887 0.531471 0.426426 0.944422 0.903607 0.928305 
0.02002 0.475924 0.852835 0.596976 0.368481 0.0673302 0.619333 0.13184 0.832109 0.261089 0.124561 0.49918 
0.0200496 0.973337 0.868498 0.848833 0.336266 0.621871 0.789379 0.099468 0.758055 0.623458 0.466256 0.357217 
0.0200532 0.0346171 0.809379 0.238506 0.566799 0.18934 0.239808 0.458813 0.268788 0.514316 0.111631 0.178484 
0.0205298 0.0439356 0.424858 0.590712 0.104206 0.393694 0.816076 0.789976 0.127277 0.152936 0.388707 0.000537098 
0.0207332 0.463002 0.680675 0.109793 0.294089 0.752866 0.421011 0.936239 0.361812 0.977271 0.000692308 0.63562 
0.0207403 0.581611 0.135855 0.308451 0.136838 0.840349 0.74748 0.897397 0.556596 0.714302 0.27153 0.609604 
0.0207465 0.353219 0.548877 0.635015 0.356907 0.205313 0.36489 0.369641 0.56063 0.173376 0.590341 0.19446 
0.0209973 0.900828 0.210375 0.773664 0.971644 0.423332 0.943231 0.880194 0.416542 0.814755 0.586942 0.736129 
0.0210325 0.492697 0.755603 0.426155 0.387871 0.945661 0.731697 0.629295 0.560755 0.605446 0.737198 0.0807393 
0.0210832 0.34455 0.854616 0.531844 0.70283 0.46285 0.125374 0.153502 0.911998 0.943443 0.450763 0.980862 
0.021121 0.980889 0.797557 0.533776 0.169106 0.168623 0.0399363 0.210113 0.365532 0.496313 0.526054 0.384276 
0.0211523 0.506829 0.268458 0.967033 0.916622 0.659744 0.316217 0.655367 0.75337 0.894081 0.823354 0.107386 
0.0211775 0.929562 0.150546 0.232906 0.444847 0.549306 0.177707 0.723267 0.952187 0.410146 0.325435 0.588599 
0.0214323 0.212621 0.520486 0.80153 0.316044 0.747652 0.782017 0.359937 0.457141 0.161204 0.359668 0.935526 
0.0214873 0.136853 0.080963 0.745239 0.227423 0.296252 0.110249 0.952755 0.949285 0.632362 0.113135 0.462861 
0.0215111 0.53721 0.896515 0.735496 0.474921 0.00428199 0.967425 0.520097 0.273876 0.0400029 0.328227 0.511635 
0.0215657 0.454774 0.386797 0.90347 0.616388 0.635196 0.742431 0.0309022 0.373282 0.750623 0.723347 0.2952 
0.0216108 0.212484 0.217756 0.832738 0.82891 0.495286 0.276055 0.655421 0.660846 0.832154 0.0160676 0.0488322 
0.0218788 0.716912 0.134033 0.697901 0.619088 0.0149426 0.14095 0.94906 0.854316 0.482051 0.838862 0.752021 
0.0219374 0.701649 0.613151 0.226355 0.354637 0.387056 0.242652 0.243806 0.649586 0.593723 0.703108 0.133917 
0.02206 0.761596 0.148217 0.080789 0.82126 0.920546 0.614248 0.669061 0.916254 0.483518 0.481477 0.181725 
0.0221945 0.0226343 0.415211 0.458371 0.844373 0.375434 0.923178 0.858686 0.932957 0.215164 0.259114 0.931912 
0.022297 0.746063 0.0884629 0.795161 0.272624 0.98325 0.487681 0.459533 0.37453 0.7181 0.112344 0.157392 
0.0223623 0.843344 0.0809739 0.928149 0.39707 0.548237 0.222482 0.25586 0.244429 0.112088 0.860433 0.299162 
0.0226936 0.412173 0.399514 0.628341 0.522489 0.477716 0.974636 0.711394 0.397122 0.431772 0.786461 0.0518936 
0.0232657 0.0272516 0.0175993 0.791318 0.683414 0.134472 0.0640404 0.3276 0.966166 0.351866 0.809076 0.145692 
0.0234248 0.700473 0.853744 0.878799 0.974374 0.308686 0.0774778 0.168981 0.0720478 0.908022 0.122771 0.416292 
0.0234671 0.410896 0.933387 0.440711 0.0227994 0.189127 0.659698 0.549929 0.658992 0.680669 0.00101448 0.0503715 
0.0237065 0.435583 0.846327 0.210833 0.477191 0.142665 0.76439 0.102684 0.803048 0.819481 0.0186734 0.843214 
0.023741 0.0154076 0.954899 0.986734 0.0308643 0.736216 0.574668 0.45012 0.174461 0.173004 0.676562 0.978127 
0.0237924 0.87846 0.284486 0.363639 0.674162 0.643321 0.298941 0.295174 0.981114 0.584158 0.935662 0.669723 
0.0239413 0.381099 0.123001 0.277517 0.226847 0.622828 0.877953 0.7521 0.551627 0.195852 0.682997 0.129042 
0.0239479 0.492953 0.0610691 0.388782 0.254533 0.932186 0.242644 0.113755 0.886161 0.700084 0.313866 0.140733 
0.0239781 9.39015e-05 0.578203 0.858055 0.324431 0.716403 0.578959 0.557841 0.640949 0.427886 0.47883 0.691852 
0.0239799 0.0298811 0.211025 0.691911 0.946833 0.428508 0.937622 0.609651 0.400061 0.830007 0.919992 0.300759 
0.0240882 0.851022 0.133561 0.761148 0.621981 0.635283 0.207566 0.562532 0.467624 0.34857 0.414027 0.549677 
0.0241585 0.0317163 0.0558182 0.13566 0.0395331 0.433487 0.609375 0.760378 0.677675 0.683651 0.119001 0.0565887 
0.0243149 0.660163 0.364277 0.405093 0.393089 0.646335 0.957307 0.459511 0.998512 0.985069 0.0546387 0.311803 
0.0243242 0.482877 0.0523889 0.167744 0.598519 0.314693 0.711537 0.466432 0.32248 0.91634 0.584727 0.498559 
